NR_CONVENIO;NR_PARCELA_CRONO_DESEMBOLSO;MES_CRONO_DESEMBOLSO;ANO_CRONO_DESEMBOLSO;TIPO_RESP_CRONO_DESEMBOLSO;VALOR_PARCELA_CRONO_DESEMBOLSO
964472;1;2;2025;Concedente;6592556,69
964472;2;12;2024;Concedente;549379,72
964472;3;1;2025;Concedente;67134,74
964472;4;4;2025;Concedente;6525421,96
964964;1;11;2024;Concedente;495851,56
964964;2;1;2025;Concedente;578493,51
964964;3;3;2025;Concedente;578493,51
965230;1;7;2024;Concedente;200000
965230;2;4;2025;Concedente;800000
966486;1;10;2024;Concedente;1350000
965724;1;8;2024;Concedente;1000000
965724;2;8;2024;Convenente;13000
964733;1;12;2024;Concedente;384205
964733;2;12;2024;Convenente;164153,93
966497;1;11;2024;Concedente;6969146,67
966497;2;1;2025;Concedente;11150634,68
966497;3;3;2025;Concedente;9756805,34
960705;1;6;2024;Concedente;5100003
960705;2;7;2025;Concedente;8500005
960705;3;8;2025;Concedente;3071969,46
960705;4;6;2027;Concedente;328032,54
967072;1;8;2024;Concedente;226415,1
967072;2;8;2024;Convenente;77966,38
967072;3;12;2024;Concedente;1372075,47
967072;4;12;2024;Convenente;407083,35
967072;5;5;2025;Concedente;1372075,47
967072;6;5;2025;Convenente;407083,35
967072;7;10;2025;Concedente;1372075,47
967072;8;10;2025;Convenente;410028,98
967072;9;2;2026;Concedente;457358,49
967072;10;2;2026;Convenente;142567,58
967102;1;8;2024;Concedente;3168045,75
964936;1;11;2024;Convenente;200000
964936;2;3;2025;Convenente;1528000
964936;3;3;2026;Convenente;1588000
964936;4;1;2027;Convenente;700000
964936;5;11;2025;Concedente;2000000
964936;6;1;2026;Concedente;36539422,78
964936;7;3;2026;Concedente;31750000
964936;8;3;2027;Concedente;26340000
967095;1;8;2024;Concedente;3168045,75
966541;1;9;2025;Concedente;1378500
966541;2;9;2025;Convenente;27570
964495;1;7;2024;Concedente;2816271,55
964495;2;7;2024;Convenente;148224,82
962201;1;12;2025;Convenente;55940,27
962201;2;9;2024;Convenente;3000
962201;3;11;2024;Convenente;2000
962201;4;12;2024;Concedente;2000000
962201;5;9;2024;Concedente;1306992
962201;6;11;2024;Concedente;1000000
967175;1;12;2024;Concedente;644754,59
967175;2;1;2025;Concedente;500000
967175;3;2;2025;Concedente;467131,9
965132;1;6;2025;Concedente;960019
965132;2;6;2025;Convenente;7034,36
966538;1;1;2026;Concedente;3212839,97
966538;2;5;2026;Concedente;13808139,26
966538;3;11;2026;Concedente;10413620,58
966538;4;8;2027;Concedente;6035671,86
972018;1;12;2024;Concedente;844412
972018;2;12;2024;Convenente;1000
963716;1;8;2024;Concedente;955000
963716;2;8;2024;Convenente;5000
963691;1;7;2024;Concedente;1050500
963691;2;3;2025;Convenente;27828,26
963918;1;11;2024;Concedente;453625
963918;2;11;2024;Convenente;1375
971922;1;12;2024;Concedente;128228,6
971922;2;1;2025;Concedente;256457,2
971922;3;2;2025;Concedente;251457,2
971922;4;2;2025;Convenente;5000
964429;1;4;2025;Concedente;382471,2
964429;2;5;2025;Concedente;573706,8
964429;3;6;2025;Concedente;956178
964429;4;4;2025;Convenente;441944,23
966727;1;11;2024;Convenente;145132,72
966727;2;11;2024;Concedente;870796,32
966727;3;3;2025;Concedente;1161061,76
966727;4;5;2025;Concedente;870796,33
966307;1;11;2024;Concedente;1977184,86
966307;2;10;2024;Concedente;3731770
966307;3;12;2024;Concedente;3731771,99
966307;4;10;2024;Convenente;222598,73
966307;5;11;2024;Convenente;222598,73
972007;1;12;2024;Convenente;58286
972007;2;12;2024;Concedente;1441714
971903;1;12;2025;Concedente;1056358
971903;2;12;2025;Convenente;10670,28
966369;1;7;2025;Concedente;428440,76
966369;2;7;2025;Convenente;13250,75
964315;1;12;2024;Convenente;300000
964315;2;12;2024;Concedente;897700
964368;1;8;2025;Convenente;5000
964368;2;8;2025;Concedente;477500
963946;1;9;2024;Concedente;5100003
963946;2;7;2025;Concedente;6000000
963946;3;2;2026;Concedente;5900007
963957;1;9;2024;Concedente;5100003
963957;2;7;2025;Concedente;5950003
963957;3;6;2026;Concedente;5950004
963965;1;8;2024;Concedente;5100003
963965;2;11;2025;Concedente;1900007
963965;3;12;2025;Concedente;10000000
964036;1;10;2024;Concedente;15000000
964036;2;4;2025;Concedente;19001270
964036;3;2;2026;Concedente;16000000
964036;4;11;2025;Convenente;1500000
964036;5;1;2026;Convenente;1500000
964036;6;4;2026;Convenente;765269,84
965102;1;7;2025;Convenente;600
965102;2;7;2025;Concedente;477500
965693;1;1;2025;Concedente;1576747,67
965693;2;2;2025;Concedente;1576747,67
965693;3;3;2025;Concedente;1576747,66
965693;4;1;2025;Convenente;1666,67
965693;5;2;2025;Convenente;1666,67
965693;6;3;2025;Convenente;1666,66
964661;1;8;2024;Concedente;477500
964661;2;8;2024;Convenente;500
966368;1;6;2025;Concedente;481104
966368;2;6;2025;Convenente;1896
966763;1;10;2025;Concedente;384205
966763;2;10;2025;Convenente;1795
965849;1;7;2024;Concedente;955000
965849;2;7;2024;Convenente;2000
965610;1;7;2025;Concedente;1432500
965610;2;7;2025;Convenente;1500
971954;1;12;2024;Concedente;960019
971954;2;12;2024;Convenente;1000
971954;3;7;2025;Convenente;48404,04
966343;1;12;2024;Concedente;2870210
966343;2;12;2024;Convenente;3790
966589;1;12;2024;Concedente;573000
966589;2;12;2024;Convenente;1000
972059;1;2;2025;Concedente;481104
972059;2;2;2025;Convenente;10000
965698;1;8;2024;Concedente;573000
965698;2;8;2024;Convenente;1000
972047;1;12;2024;Concedente;637452
972047;2;1;2025;Concedente;637452
972047;3;12;2024;Convenente;9561,78
972047;4;1;2025;Convenente;9561,78
972047;5;3;2025;Concedente;637452
971927;1;10;2025;Concedente;475946,14
971927;2;10;2025;Convenente;7861,98
971927;3;11;2025;Concedente;5157,86
971927;4;11;2025;Convenente;11034,02
965311;1;8;2025;Concedente;477500
965311;2;8;2025;Convenente;1000
967615;1;9;2024;Concedente;616000
967615;2;9;2024;Convenente;6160
965052;1;8;2024;Concedente;15000072
965052;2;4;2025;Concedente;30000000
965052;3;8;2025;Concedente;15000000
965052;4;4;2025;Convenente;585730,68
965052;5;8;2025;Convenente;585730,69
965052;6;12;2025;Convenente;585730,69
951049;1;1;2024;Concedente;1441714
951049;2;1;2024;Convenente;3286
954047;1;12;2023;Concedente;481104
954047;2;12;2023;Convenente;896
951458;1;1;2024;Concedente;728179,8
951458;2;12;2023;Concedente;546134,85
951458;3;2;2024;Concedente;546134,85
951458;4;2;2024;Convenente;2366,58
952693;1;12;2023;Concedente;1452075,27
952693;2;3;2024;Concedente;1936100,35
952693;3;5;2024;Concedente;1452075,27
952693;4;12;2023;Convenente;14520,75
952693;5;3;2024;Convenente;19361
952693;6;5;2024;Convenente;14520,76
952609;1;1;2024;Concedente;974100
952609;2;2;2024;Concedente;1136450
952609;3;3;2024;Concedente;1136450
952609;4;1;2024;Convenente;19480
952609;5;2;2024;Convenente;22730
952609;6;3;2024;Convenente;22730
952584;1;12;2023;Concedente;935934
952584;2;12;2023;Convenente;1000
952583;1;12;2024;Concedente;950319
952583;2;8;2025;Convenente;950,5
952583;3;12;2025;Convenente;19785,04
954624;1;6;2024;Concedente;384205
954624;2;6;2024;Convenente;6665,64
952174;1;12;2023;Convenente;11160
952174;2;12;2023;Concedente;1670000
952174;3;1;2024;Concedente;1948285
952174;4;2;2024;Concedente;1948285
953502;1;8;2024;Concedente;1441714
953502;2;8;2024;Convenente;115665,51
954191;1;12;2023;Concedente;335755
954191;2;12;2023;Convenente;4245
952663;1;12;2023;Concedente;481104
952663;2;12;2023;Convenente;8896
953826;1;1;2024;Concedente;4785919
953826;2;1;2024;Convenente;20000
953829;1;12;2024;Concedente;960019
953829;2;2;2025;Convenente;1000
953388;1;4;2024;Convenente;8000
953388;2;4;2024;Concedente;400000
953388;3;6;2024;Concedente;400000
952030;1;4;2024;Concedente;960019
952030;2;7;2024;Convenente;1000
952009;1;8;2024;Convenente;27340,12
952009;2;7;2025;Concedente;74472,46
952009;3;8;2024;Concedente;505212,54
952009;4;7;2025;Convenente;4030,16
952668;1;12;2023;Concedente;481104
952668;2;9;2025;Convenente;5896,01
952661;1;12;2023;Concedente;1000000
952661;2;12;2023;Convenente;20000
953907;1;12;2023;Concedente;960019
953907;2;12;2023;Convenente;38400
953046;1;5;2024;Concedente;481104
953046;2;6;2024;Convenente;18896
952809;1;2;2024;Concedente;460636
952809;2;6;2024;Concedente;921272
952809;3;12;2024;Concedente;921272
952809;4;2;2024;Convenente;4606,4
952809;5;6;2024;Convenente;9212,8
952809;6;12;2024;Convenente;9212,8
952508;1;1;2024;Concedente;2199712
952508;2;1;2024;Convenente;2500
952957;1;12;2023;Concedente;2199712
952957;2;1;2024;Convenente;100288
951825;1;12;2023;Concedente;3000000
951825;2;4;2024;Concedente;4000000
951825;3;6;2024;Concedente;7000000
951825;4;8;2024;Concedente;1289380
952047;1;1;2024;Concedente;534800
952047;2;1;2024;Convenente;600
952671;1;12;2023;Concedente;481104
952671;2;10;2025;Convenente;131628,28
953048;1;12;2023;Concedente;674903
953048;2;12;2023;Convenente;7000
954374;1;12;2023;Concedente;44000
954374;2;1;2024;Concedente;2116712
954374;3;2;2024;Concedente;39000
954374;4;12;2023;Convenente;5000
953011;1;1;2024;Concedente;960019
953011;2;2;2024;Convenente;1981
954048;1;12;2023;Concedente;384205
954048;2;12;2023;Convenente;1795
953775;1;7;2024;Concedente;2872557,3
953775;2;8;2024;Concedente;3351316,85
953775;3;9;2024;Concedente;3351316,85
953775;4;7;2024;Convenente;6030361,67
952631;1;2;2024;Concedente;14340000
952631;2;3;2024;Concedente;16705000
952631;3;4;2024;Concedente;16705000
952631;4;2;2024;Convenente;15000
952631;5;3;2024;Convenente;17500
952631;6;4;2024;Convenente;17500
953285;1;5;2024;Concedente;573000
953285;2;10;2024;Concedente;1339356
953285;3;10;2025;Convenente;45406,92
953245;1;2;2024;Concedente;481104
953245;2;2;2024;Convenente;600
954042;1;12;2023;Concedente;674903
954042;2;12;2023;Convenente;1000
953101;1;12;2023;Concedente;388081
953101;2;12;2023;Convenente;11919
954272;1;12;2023;Concedente;1912356
954272;2;12;2023;Convenente;3000
953626;1;12;2023;Concedente;288342
953626;2;1;2024;Concedente;576685
953626;3;2;2024;Concedente;576687
953626;4;1;2024;Convenente;14998,44
953626;5;2;2024;Convenente;23069
953626;6;12;2025;Convenente;3000
953243;1;4;2024;Concedente;383790,98
953243;2;4;2024;Convenente;46209,02
953902;1;12;2023;Concedente;287306
953902;2;1;2024;Convenente;287,6
954554;1;12;2024;Concedente;2268085,1
954554;2;12;2024;Convenente;23835,98
954554;3;2;2025;Concedente;596914,9
954554;4;2;2025;Convenente;6164,02
953524;1;2;2024;Concedente;316375
953524;2;2;2024;Convenente;350
953525;1;8;2025;Convenente;981
953525;2;12;2026;Concedente;202260,7
953525;3;8;2025;Concedente;757758,3
953136;1;12;2023;Concedente;400000
953136;2;12;2023;Convenente;3210
953136;3;1;2024;Concedente;400000
953136;4;2;2024;Concedente;400000
953136;5;3;2024;Concedente;400000
955532;1;9;2024;Concedente;238856
955532;2;9;2024;Convenente;247490,23
953387;1;7;2024;Concedente;286500
953387;2;11;2025;Convenente;63400
955594;1;1;2024;Concedente;507614,66
955594;2;4;2024;Concedente;761421,98
955594;3;8;2024;Concedente;761421,99
955594;4;1;2024;Convenente;757,61
955594;5;4;2024;Convenente;1136,42
955594;6;8;2024;Convenente;1136,42
953852;1;12;2023;Concedente;960019
953852;2;12;2023;Convenente;9981
953383;1;1;2024;Concedente;300000
953383;2;1;2024;Convenente;6000
955041;1;1;2024;Convenente;20000
955041;2;1;2024;Concedente;6701628
953950;1;12;2023;Concedente;534800
953950;2;12;2023;Convenente;1000
953701;1;12;2023;Concedente;238750
953701;2;12;2023;Convenente;11250
954214;1;2;2024;Concedente;960019
954214;2;2;2024;Convenente;1000
953192;1;12;2023;Concedente;961000
953618;1;1;2024;Concedente;1436781,6
953618;2;2;2024;Concedente;2394636
953618;3;3;2024;Concedente;957854,4
953618;4;1;2024;Convenente;15218,4
953618;5;2;2024;Convenente;25364
953618;6;3;2024;Convenente;10145,6
954246;1;1;2024;Concedente;1340325,6
954246;2;6;2024;Concedente;2680651,2
954246;3;12;2024;Concedente;2680651,2
954246;4;1;2024;Convenente;67016,28
954246;5;6;2024;Convenente;134032,56
954246;6;12;2024;Convenente;134032,56
955410;1;10;2024;Concedente;33635,67
955410;2;11;2024;Concedente;926383,33
955410;3;11;2024;Convenente;1000
955395;1;1;2024;Concedente;669827,4
955395;2;3;2024;Concedente;669827,4
955395;3;2;2024;Concedente;2009482,2
955395;4;1;2024;Convenente;800
955395;5;3;2024;Convenente;800
955395;6;2;2024;Convenente;2400
954675;1;1;2024;Concedente;2870210
954675;2;1;2024;Convenente;25000
955465;1;10;2025;Concedente;481104
955465;2;10;2025;Convenente;81896
955224;1;12;2023;Concedente;727000
955224;2;12;2023;Convenente;23000
954970;1;1;2024;Concedente;671802,5
954970;2;4;2024;Concedente;1007703,75
954970;3;8;2024;Concedente;1007703,75
954970;4;1;2024;Convenente;6718,02
954970;5;4;2024;Convenente;10077,04
954970;6;8;2024;Convenente;10077,04
955491;1;12;2023;Concedente;384205
955491;2;7;2024;Convenente;44118,07
955236;1;1;2024;Concedente;720857
955236;2;3;2024;Concedente;720857
955236;3;1;2024;Convenente;7208,57
955236;4;3;2024;Convenente;7208,57
955525;1;5;2024;Convenente;1000
955525;2;12;2024;Concedente;688899,94
955525;3;12;2026;Concedente;271119,06
956050;1;12;2024;Concedente;1441714
956050;2;12;2024;Convenente;4000
958725;1;9;2024;Concedente;716250
958725;2;9;2024;Convenente;7234,85
958619;1;12;2024;Concedente;384205
958619;2;12;2025;Convenente;15795
961495;1;7;2025;Concedente;382000
961495;2;7;2025;Convenente;643574,94
958612;1;5;2024;Concedente;384205
958612;2;6;2025;Convenente;5775,61
961469;1;12;2024;Concedente;525250
961469;2;6;2025;Convenente;156150
966301;1;1;2025;Concedente;1056358
966301;2;1;2025;Convenente;7000
958600;1;12;2024;Convenente;39981
958600;2;12;2024;Concedente;960019
960020;1;8;2024;Concedente;1462500
959955;1;2;2025;Concedente;1462500
959955;2;5;2025;Convenente;1006331,27
956513;1;12;2024;Concedente;422965
956513;2;12;2024;Convenente;20986,05
960012;1;6;2024;Concedente;1462500
967884;1;1;2025;Concedente;292500
967884;2;5;2025;Concedente;585000
967884;3;9;2025;Concedente;585000
960023;1;8;2024;Concedente;1462500
967893;1;10;2024;Concedente;1462500
959873;1;6;2024;Concedente;1462500
958447;1;9;2024;Concedente;1910000
958447;2;9;2024;Convenente;40000
958447;3;10;2025;Convenente;168333,33
962682;1;7;2024;Convenente;36594,54
962682;2;7;2025;Concedente;543428,91
962682;3;8;2025;Concedente;543428,91
962682;4;9;2025;Concedente;543428,91
962682;5;10;2025;Concedente;543428,91
962682;6;11;2025;Concedente;543428,91
962682;7;12;2025;Concedente;543428,91
962682;8;1;2026;Concedente;362285,97
931405;1;8;2022;Concedente;600000
931405;2;9;2022;Concedente;1200000
931405;3;8;2022;Convenente;5000
931405;4;10;2022;Concedente;1200000
931303;1;8;2022;Concedente;450000
931303;2;9;2022;Concedente;450000
931303;3;1;2023;Concedente;540000
931303;4;4;2023;Convenente;60000
929557;1;12;2025;Concedente;238750
930853;1;12;2022;Concedente;286500
930853;2;12;2022;Convenente;21474,37
930848;1;8;2022;Concedente;267750
930848;2;9;2022;Concedente;525000
930848;3;11;2022;Concedente;210000
930848;4;8;2022;Convenente;14346,19
930848;5;9;2022;Convenente;35685,48
930848;6;11;2022;Convenente;21339,29
930685;1;2;2025;Concedente;953914,69
930685;2;8;2025;Concedente;1085,31
930685;3;2;2025;Convenente;1910
930513;1;1;2023;Convenente;3086,04
930513;2;1;2023;Concedente;1862250
931267;1;12;2024;Concedente;286500
931267;2;12;2024;Convenente;14000
931936;1;8;2022;Concedente;1441714
931936;2;8;2022;Convenente;57127,7
939906;1;12;2022;Convenente;500
939906;2;4;2025;Concedente;462999,96
939906;3;12;2025;Concedente;18104,04
939498;1;12;2022;Concedente;238856
939498;2;12;2022;Convenente;9000
939760;1;12;2022;Concedente;384205
939760;2;12;2022;Convenente;3148,22
936196;1;6;2025;Concedente;907257,6
936196;2;12;2025;Concedente;47742,4
936196;3;6;2025;Convenente;4742,4
936196;4;12;2025;Convenente;257,6
939829;1;12;2022;Concedente;238856
939829;2;9;2023;Convenente;49601,39
937629;1;12;2022;Concedente;562959,25
937629;2;12;2022;Convenente;1659
937629;3;12;2025;Concedente;204381,75
939676;1;5;2023;Convenente;25663,93
939676;2;6;2023;Concedente;481104
937604;1;4;2023;Concedente;1441714
937604;2;12;2022;Convenente;14417,14
936915;1;2;2023;Concedente;880896
936915;2;4;2023;Concedente;1523584
936915;3;8;2023;Concedente;2000000
937716;1;12;2023;Concedente;960019
937716;2;12;2023;Convenente;316271,38
937678;1;12;2022;Convenente;961
937678;2;12;2022;Concedente;960019
937609;1;4;2023;Concedente;699127
937609;2;4;2023;Convenente;202578,53
939211;1;12;2022;Concedente;2774425
939211;2;5;2024;Convenente;100174,86
939152;1;2;2023;Concedente;1432500
939152;2;12;2022;Convenente;20000
939106;1;1;2025;Concedente;550841,92
939106;2;1;2025;Convenente;1500
939106;3;9;2025;Concedente;117658,08
937693;1;3;2023;Concedente;960019
937693;2;3;2023;Convenente;83479,91
939061;1;12;2022;Concedente;1000000
939061;2;12;2022;Convenente;60000
939061;3;1;2023;Concedente;4000000
939061;4;2;2023;Concedente;32850
939007;1;10;2023;Concedente;3151500
939007;2;3;2024;Concedente;7878750
939007;3;10;2024;Concedente;4727250
939007;4;10;2023;Convenente;33000
939007;5;3;2024;Convenente;82500
939007;6;10;2024;Convenente;49500
938952;1;1;2024;Concedente;955000
938952;2;1;2024;Convenente;50000
939233;1;12;2022;Concedente;9575191
939233;2;12;2022;Convenente;10809
938934;1;3;2023;Concedente;764000
938934;2;3;2023;Convenente;10000
938934;3;4;2023;Concedente;1528000
938934;4;5;2023;Concedente;1528000
938930;1;6;2023;Convenente;8000
938930;2;12;2024;Concedente;755138,34
938930;3;12;2025;Concedente;8861,66
940335;1;1;2023;Concedente;2152321,7
940335;2;1;2023;Convenente;37740
938786;1;12;2023;Concedente;955000
938786;2;12;2023;Convenente;7000
938973;1;1;2023;Concedente;955000
938973;2;1;2023;Convenente;1000
938823;1;3;2024;Concedente;1368037,5
938823;2;3;2024;Convenente;1369,41
938972;1;1;2023;Convenente;1000
938972;2;1;2023;Concedente;955000
938872;1;6;2024;Concedente;955000
938872;2;7;2024;Concedente;1910000
938872;3;8;2024;Concedente;1910000
938872;4;6;2024;Convenente;48232,32
940314;1;1;2023;Concedente;477500
940314;2;1;2023;Convenente;500
947823;1;12;2023;Concedente;965505
947823;2;12;2023;Convenente;4495
952992;1;12;2023;Concedente;1915038,2
952992;2;12;2023;Convenente;1373060,15
952992;3;1;2024;Concedente;2872557,3
952992;4;2;2024;Concedente;4787595,5
947048;1;12;2023;Concedente;385548
947836;1;11;2023;Concedente;534800
947836;2;11;2023;Convenente;22200
947843;1;12;2023;Concedente;534800
947843;2;12;2023;Convenente;25200
948803;1;1;2024;Concedente;382471,2
948803;2;2;2024;Concedente;764942,4
948803;3;3;2024;Concedente;764942,4
948803;4;1;2025;Convenente;126213,03
948803;5;2;2025;Convenente;126213,03
948803;6;3;2025;Convenente;126213,04
950071;1;1;2024;Concedente;238750
950071;2;1;2024;Convenente;2250
951440;1;12;2023;Concedente;481104
951440;2;4;2024;Convenente;481,59
947799;1;8;2025;Concedente;305200
947799;2;11;2025;Concedente;610400
947799;3;2;2026;Concedente;610400
947799;4;12;2025;Convenente;447659,01
947799;5;11;2025;Convenente;447659,01
947802;1;12;2023;Concedente;979400
947802;2;11;2024;Concedente;1958800
947802;3;9;2024;Concedente;1958800
947802;4;9;2025;Convenente;2464327,86
950908;1;12;2023;Concedente;639850
950908;2;12;2023;Convenente;5000
950236;1;2;2024;Concedente;427778,3
950236;2;4;2024;Concedente;570371,09
950236;3;6;2024;Concedente;427778,3
950236;4;4;2024;Convenente;750,4
950236;5;6;2024;Convenente;750,4
950236;6;2;2024;Convenente;643,2
950236;7;12;2027;Concedente;486428,31
950237;1;12;2023;Concedente;238856
950237;2;12;2023;Convenente;1144
950217;1;7;2024;Concedente;558624
950217;2;7;2024;Convenente;2000
950798;1;7;2024;Concedente;765613
950798;2;8;2024;Concedente;1531226
950798;3;10;2024;Concedente;1531226
950798;4;7;2024;Convenente;34387
950798;5;8;2024;Convenente;68774
950798;6;10;2024;Convenente;68774
948644;1;12;2023;Concedente;477500
948644;2;12;2023;Convenente;82500
950316;1;1;2024;Concedente;1531226
950316;2;12;2023;Concedente;1148419,5
950316;3;2;2024;Concedente;1148419,5
950316;4;2;2024;Convenente;3935
949184;1;12;2023;Concedente;477500
949184;2;12;2023;Convenente;129500
949703;1;3;2025;Convenente;2914,03
